id,info_id,book,chapter,verse,word_index
30616,26,LUK,1,17,4
30617,299,LUK,1,17,5
30618,1112,LUK,1,17,6
30619,23,LUK,1,17,7
30620,24294,LUK,1,17,8
30621,7196,LUK,1,17,9
30622,30622,LUK,1,17,10
30623,6777,LUK,1,17,11
30624,14328,LUK,1,17,12
30625,171,LUK,1,17,13
30626,803,LUK,1,17,14
30627,23,LUK,1,17,15
30628,30628,LUK,1,17,16
30629,299,LUK,1,17,17
30630,30630,LUK,1,17,18
30631,8042,LUK,1,17,19
30632,30632,LUK,1,17,20
30633,2269,LUK,1,17,21
30634,365,LUK,1,17,22
30635,30635,LUK,1,17,23
30636,23,LUK,1,18,0
30637,569,LUK,1,18,1
30638,30423,LUK,1,18,2
30639,655,LUK,1,18,3
30640,11,LUK,1,18,4
30641,5839,LUK,1,18,5
30642,773,LUK,1,18,6
30643,2063,LUK,1,18,7
30644,30644,LUK,1,18,8
30645,371,LUK,1,18,9
30646,1085,LUK,1,18,10
30647,287,LUK,1,18,11
30648,1103,LUK,1,18,12
30649,30649,LUK,1,18,13
30650,23,LUK,1,18,14
30651,282,LUK,1,18,15
30652,4684,LUK,1,18,16
30653,547,LUK,1,18,17
30654,30654,LUK,1,18,18
30655,299,LUK,1,18,19
30656,908,LUK,1,18,20
30657,454,LUK,1,18,21
30658,309,LUK,1,18,22
30659,23,LUK,1,19,0
30660,1174,LUK,1,19,1
30661,93,LUK,1,19,2
30662,326,LUK,1,19,3
30663,569,LUK,1,19,4
30664,331,LUK,1,19,5
30665,1085,LUK,1,19,6
30666,1103,LUK,1,19,7
30667,30667,LUK,1,19,8
30668,93,LUK,1,19,9
30669,29908,LUK,1,19,10
30670,30444,LUK,1,19,11
30671,100,LUK,1,19,12
30672,1214,LUK,1,19,13
30673,23,LUK,1,19,14
30674,9124,LUK,1,19,15
30675,7035,LUK,1,19,16
30676,655,LUK,1,19,17
30677,1340,LUK,1,19,18
30678,23,LUK,1,19,19
30679,30679,LUK,1,19,20
30680,695,LUK,1,19,21
30681,321,LUK,1,19,22
30682,23,LUK,1,20,0
30683,325,LUK,1,20,1
30684,2616,LUK,1,20,2
30685,30685,LUK,1,20,3
30686,23,LUK,1,20,4
30687,313,LUK,1,20,5
30688,11366,LUK,1,20,6
30689,7035,LUK,1,20,7
30690,15117,LUK,1,20,8
30691,243,LUK,1,20,9
30692,1255,LUK,1,20,10
30693,1931,LUK,1,20,11
30694,321,LUK,1,20,12
30695,30695,LUK,1,20,13
