info_id,book,chapter,verse,word_index,disputed_alt
3128.0,LUK,16,10,16,
43681.0,LUK,16,10,17,
350.0,LUK,16,10,18,
1268.0,LUK,16,11,0,
250.0,LUK,16,11,1,
299.0,LUK,16,11,2,
292.0,LUK,16,11,3,
43687.0,LUK,16,11,4,
3005.0,LUK,16,11,5,
43689.0,LUK,16,11,6,
428.0,LUK,16,11,7,
43691.0,LUK,16,11,8,
343.0,LUK,16,11,9,
43693.0,LUK,16,11,10,
1023.0,LUK,16,11,11,
1025.0,LUK,16,11,12,
43696.0,LUK,16,11,13,
526.0,LUK,16,12,0,
1822.0,LUK,16,12,1,
299.0,LUK,16,12,2,
292.0,LUK,16,12,3,
43701.0,LUK,16,12,4,
43689.0,LUK,16,12,5,
428.0,LUK,16,12,6,
43691.0,LUK,16,12,7,
343.0,LUK,16,12,8,
43706.0,LUK,16,12,9,
1023.0,LUK,16,12,10,
1025.0,LUK,16,12,11,
3372.0,LUK,16,12,12,
2979.0,LUK,16,13,0,
43711.0,LUK,16,13,1,
1051.0,LUK,16,13,2,
2981.0,LUK,16,13,3,
2982.0,LUK,16,13,4,
2983.0,LUK,16,13,5,
295.0,LUK,16,13,6,
287.0,LUK,16,13,7,
11.0,LUK,16,13,8,
2987.0,LUK,16,13,9,
2988.0,LUK,16,13,10,
23.0,LUK,16,13,11,
11.0,LUK,16,13,12,
2991.0,LUK,16,13,13,
2992.0,LUK,16,13,14,
295.0,LUK,16,13,15,
2994.0,LUK,16,13,16,
2995.0,LUK,16,13,17,
23.0,LUK,16,13,18,
100.0,LUK,16,13,19,
2998.0,LUK,16,13,20,
2999.0,LUK,16,13,21,
1993.0,LUK,16,13,22,
3001.0,LUK,16,13,23,
3002.0,LUK,16,13,24,
2983.0,LUK,16,13,25,
23.0,LUK,16,13,26,
3005.0,LUK,16,13,27,
43738.0,LUK,16,14,0,
14.0,LUK,16,14,1,
3146.0,LUK,16,14,2,
1385.0,LUK,16,14,3,
23.0,LUK,16,14,4,
842.0,LUK,16,14,5,
4487.0,LUK,16,14,6,
43745.0,LUK,16,14,7,
35980.0,LUK,16,14,8,
23.0,LUK,16,14,9,
43748.0,LUK,16,14,10,
1161.0,LUK,16,14,11,
526.0,LUK,16,15,0,
569.0,LUK,16,15,1,
1020.0,LUK,16,15,2,
1804.0,LUK,16,15,3,
1769.0,LUK,16,15,4,
842.0,LUK,16,15,5,
43756.0,LUK,16,15,6,
11356.0,LUK,16,15,7,
30436.0,LUK,16,15,8,
368.0,LUK,16,15,9,
1544.0,LUK,16,15,10,
93.0,LUK,16,15,11,
14.0,LUK,16,15,12,
1053.0,LUK,16,15,13,
15305.0,LUK,16,15,14,
951.0,LUK,16,15,15,
6774.0,LUK,16,15,16,
1781.0,LUK,16,15,17,
747.0,LUK,16,15,18,
343.0,LUK,16,15,19,
299.0,LUK,16,15,20,
2634.0,LUK,16,15,21,
1367.0,LUK,16,15,22,
14715.0,LUK,16,15,23,
30436.0,LUK,16,15,24,
100.0,LUK,16,15,25,
1214.0,LUK,16,15,26,
705.0,LUK,16,16,0,
3396.0,LUK,16,16,1,
23.0,LUK,16,16,2,
842.0,LUK,16,16,3,
3399.0,LUK,16,16,4,
255.0,LUK,16,16,5,
4543.0,LUK,16,16,6,
253.0,LUK,16,16,7,
1493.0,LUK,16,16,8,
282.0,LUK,16,16,9,
927.0,LUK,16,16,10,
100.0,LUK,16,16,11,
1214.0,LUK,16,16,12,
43790.0,LUK,16,16,13,
23.0,LUK,16,16,14,
2008.0,LUK,16,16,15,
463.0,LUK,16,16,16,
315.0,LUK,16,16,17,
5884.0,LUK,16,16,18,
43796.0,LUK,16,17,0,
2644.0,LUK,16,17,1,
350.0,LUK,16,17,2,
11.0,LUK,16,17,3,
31778.0,LUK,16,17,4,
23.0,LUK,16,17,5,
177.0,LUK,16,17,6,
838.0,LUK,16,17,7,
4195.0,LUK,16,17,8,
295.0,LUK,16,17,9,
100.0,LUK,16,17,10,
1924.0,LUK,16,17,11,
1933.0,LUK,16,17,12,
43809.0,LUK,16,17,13,
43810.0,LUK,16,17,14,
3313.0,LUK,16,18,0,
93.0,LUK,16,18,1,
43813.0,LUK,16,18,2,
177.0,LUK,16,18,3,
425.0,LUK,16,18,4,
26.0,LUK,16,18,5,
23.0,LUK,16,18,6,
43818.0,LUK,16,18,7,
38609.0,LUK,16,18,8,
43820.0,LUK,16,18,9,
23.0,LUK,16,18,10,
2008.0,LUK,16,18,11,
93.0,LUK,16,18,12,
2252.0,LUK,16,18,13,
253.0,LUK,16,18,14,
32148.0,LUK,16,18,15,
43818.0,LUK,16,18,16,
43820.0,LUK,16,18,17,
12791.0,LUK,16,19,0,
2644.0,LUK,16,19,1,
6131.0,LUK,16,19,2,
285.0,LUK,16,19,3,
11543.0,LUK,16,19,4,
23.0,LUK,16,19,5,
36972.0,LUK,16,19,6,
29590.0,LUK,16,19,7,
23.0,LUK,16,19,8,
43838.0,LUK,16,19,9,
43839.0,LUK,16,19,10,
1780.0,LUK,16,19,11,
11716.0,LUK,16,19,12,
43842.0,LUK,16,19,13,
43843.0,LUK,16,20,0,
2644.0,LUK,16,20,1,
6131.0,LUK,16,20,2,
285.0,LUK,16,20,3,
3558.0,LUK,16,20,4,
43848.0,LUK,16,20,5,
1951.0,LUK,16,20,6,
43850.0,LUK,16,20,7,
655.0,LUK,16,20,8,
11.0,LUK,16,20,9,
17298.0,LUK,16,20,10,
26.0,LUK,16,20,11,
43855.0,LUK,16,20,12,
23.0,LUK,16,21,0,
43857.0,LUK,16,21,1,
23432.0,LUK,16,21,2,
253.0,LUK,16,21,3,
368.0,LUK,16,21,4,
9168.0,LUK,16,21,5,
368.0,LUK,16,21,6,
9170.0,LUK,16,21,7,
253.0,LUK,16,21,8,
36.0,LUK,16,21,9,
9173.0,LUK,16,21,10,
100.0,LUK,16,21,11,
40856.0,LUK,16,21,12,
1900.0,LUK,16,21,13,
23.0,LUK,16,21,14,
842.0,LUK,16,21,15,
43872.0,LUK,16,21,16,
22562.0,LUK,16,21,17,
43874.0,LUK,16,21,18,
802.0,LUK,16,21,19,
43876.0,LUK,16,21,20,
26.0,LUK,16,21,21,
18786.0,LUK,16,22,0,
14.0,LUK,16,22,1,
16649.0,LUK,16,22,2,
11.0,LUK,16,22,3,
43882.0,LUK,16,22,4,
23.0,LUK,16,22,5,
43884.0,LUK,16,22,6,
984.0,LUK,16,22,7,
379.0,LUK,16,22,8,
368.0,LUK,16,22,9,
9894.0,LUK,16,22,10,
463.0,LUK,16,22,11,
11.0,LUK,16,22,12,
35247.0,LUK,16,22,13,
8.0,LUK,16,22,14,
4749.0,LUK,16,22,15,
14.0,LUK,16,22,16,
23.0,LUK,16,22,17,
93.0,LUK,16,22,18,
11543.0,LUK,16,22,19,
23.0,LUK,16,22,20,
43899.0,LUK,16,22,21,
526.0,LUK,16,23,0,
299.0,LUK,16,23,1,
292.0,LUK,16,23,2,
43903.0,LUK,16,23,3,
34928.0,LUK,16,23,4,
24.0,LUK,16,23,5,
7341.0,LUK,16,23,6,
26.0,LUK,16,23,7,
38468.0,LUK,16,23,8,
299.0,LUK,16,23,9,
1643.0,LUK,16,23,10,
43911.0,LUK,16,23,11,
11.0,LUK,16,23,12,
9.0,LUK,16,23,13,
253.0,LUK,16,23,14,
17077.0,LUK,16,23,15,
23.0,LUK,16,23,16,
43917.0,LUK,16,23,17,
299.0,LUK,16,23,18,
535.0,LUK,16,23,19,
43920.0,LUK,16,23,20,
26.0,LUK,16,23,21,
526.0,LUK,16,24,0,
361.0,LUK,16,24,1,
43501.0,LUK,16,24,2,
569.0,LUK,16,24,3,
2715.0,LUK,16,24,4,
8.0,LUK,16,24,5,
10178.0,LUK,16,24,6,
1173.0,LUK,16,24,7,
23.0,LUK,16,24,8,
43931.0,LUK,16,24,9,
43917.0,LUK,16,24,10,
375.0,LUK,16,24,11,
43934.0,LUK,16,24,12,
343.0,LUK,16,24,13,
43936.0,LUK,16,24,14,
100.0,LUK,16,24,15,
43938.0,LUK,16,24,16,
26.0,LUK,16,24,17,
1202.0,LUK,16,24,18,
23.0,LUK,16,24,19,
43942.0,LUK,16,24,20,
177.0,LUK,16,24,21,
43944.0,LUK,16,24,22,
547.0,LUK,16,24,23,
747.0,LUK,16,24,24,
43947.0,LUK,16,24,25,
299.0,LUK,16,24,26,
479.0,LUK,16,24,27,
43950.0,LUK,16,24,28,
5341.0,LUK,16,24,29,
7033.0,LUK,16,25,0,
14.0,LUK,16,25,1,
8.0,LUK,16,25,2,
12800.0,LUK,16,25,3,
43956.0,LUK,16,25,4,
747.0,LUK,16,25,5,
43958.0,LUK,16,25,6,
527.0,LUK,16,25,7,
802.0,LUK,16,25,8,
6786.0,LUK,16,25,9,
342.0,LUK,16,25,10,
299.0,LUK,16,25,11,
479.0,LUK,16,25,12,
43965.0,LUK,16,25,13,
342.0,LUK,16,25,14,
23.0,LUK,16,25,15,
43848.0,LUK,16,25,16,
20829.0,LUK,16,25,17,
802.0,LUK,16,25,18,
43971.0,LUK,16,25,19,
6728.0,LUK,16,25,20,
14.0,LUK,16,25,21,
4213.0,LUK,16,25,22,
43975.0,LUK,16,25,23,
527.0,LUK,16,25,24,
14.0,LUK,16,25,25,
43978.0,LUK,16,25,26,
526.0,LUK,16,26,0,
171.0,LUK,16,26,1,
765.0,LUK,16,26,2,
43982.0,LUK,16,26,3,
10760.0,LUK,16,26,4,
405.0,LUK,16,26,5,
23.0,LUK,16,26,6,
1781.0,LUK,16,26,7,
43987.0,LUK,16,26,8,
1480.0,LUK,16,26,9,
43989.0,LUK,16,26,10,
581.0,LUK,16,26,11,
842.0,LUK,16,26,12,
36820.0,LUK,16,26,13,
43993.0,LUK,16,26,14,
43994.0,LUK,16,26,15,
655.0,LUK,16,26,16,
1088.0,LUK,16,26,17,
313.0,LUK,16,26,18,
43998.0,LUK,16,26,19,
3020.0,LUK,16,26,20,
842.0,LUK,16,26,21,
1555.0,LUK,16,26,22,
655.0,LUK,16,26,23,
2764.0,LUK,16,26,24,
44004.0,LUK,16,26,25,
7033.0,LUK,16,27,0,
2644.0,LUK,16,27,1,
44007.0,LUK,16,27,2,
250.0,LUK,16,27,3,
1340.0,LUK,16,27,4,
6085.0,LUK,16,27,5,
375.0,LUK,16,27,6,
44012.0,LUK,16,27,7,
984.0,LUK,16,27,8,
463.0,LUK,16,27,9,
11.0,LUK,16,27,10,
4424.0,LUK,16,27,11,
100.0,LUK,16,27,12,
3541.0,LUK,16,27,13,
547.0,LUK,16,27,14,
1165.0,LUK,16,28,0,
287.0,LUK,16,28,1,
8466.0,LUK,16,28,2,
1516.0,LUK,16,28,3,
581.0,LUK,16,28,4,
44025.0,LUK,16,28,5,
1020.0,LUK,16,28,6,
375.0,LUK,16,28,7,
313.0,LUK,16,28,8,
23.0,LUK,16,28,9,
1712.0,LUK,16,28,10,
44031.0,LUK,16,28,11,
463.0,LUK,16,28,12,
11.0,LUK,16,28,13,
8386.0,LUK,16,28,14,
11330.0,LUK,16,28,15,
36.0,LUK,16,28,16,
44037.0,LUK,16,28,17,
8057.0,LUK,16,29,0,
331.0,LUK,16,29,1,
8.0,LUK,16,29,2,
44041.0,LUK,16,29,3,
44042.0,LUK,16,29,4,
23.0,LUK,16,29,5,
24.0,LUK,16,29,6,
1800.0,LUK,16,29,7,
44046.0,LUK,16,29,8,
370.0,LUK,16,29,9,
705.0,LUK,16,30,0,
14.0,LUK,16,30,1,
569.0,LUK,16,30,2,
31289.0,LUK,16,30,3,
6085.0,LUK,16,30,4,
8.0,LUK,16,30,5,
1291.0,LUK,16,30,6,
12306.0,LUK,16,30,7,
6131.0,LUK,16,30,8,
253.0,LUK,16,30,9,
8228.0,LUK,16,30,10,
44059.0,LUK,16,30,11,
655.0,LUK,16,30,12,
297.0,LUK,16,30,13,
44062.0,LUK,16,30,14,
7033.0,LUK,16,31,0,
14.0,LUK,16,31,1,
331.0,LUK,16,31,2,
1268.0,LUK,16,31,3,
13817.0,LUK,16,31,4,
23.0,LUK,16,31,5,
368.0,LUK,16,31,6,
902.0,LUK,16,31,7,
428.0,LUK,16,31,8,
5759.0,LUK,16,31,9,
44073.0,LUK,16,31,10,
12306.0,LUK,16,31,11,
6131.0,LUK,16,31,12,
35.0,LUK,16,31,13,
8228.0,LUK,16,31,14,
10095.0,LUK,16,31,15,
44079.0,LUK,16,31,16,
7033.0,LUK,17,1,0,
14.0,LUK,17,1,1,
655.0,LUK,17,1,2,
24.0,LUK,17,1,3,
12283.0,LUK,17,1,4,
44085.0,LUK,17,1,5,
350.0,LUK,17,1,6,
100.0,LUK,17,1,7,
313.0,LUK,17,1,8,
7703.0,LUK,17,1,9,
802.0,LUK,17,1,10,
7888.0,LUK,17,1,11,
10568.0,LUK,17,1,12,
14.0,LUK,17,1,13,
657.0,LUK,17,1,14,
432.0,LUK,17,1,15,
3853.0,LUK,17,1,16,
44097.0,LUK,17,2,0,
331.0,LUK,17,2,1,
1822.0,LUK,17,2,2,
10542.0,LUK,17,2,3,
10543.0,LUK,17,2,4,
25006.0,LUK,17,2,5,
573.0,LUK,17,2,6,
11.0,LUK,17,2,7,
10546.0,LUK,17,2,8,
26.0,LUK,17,2,9,
23.0,LUK,17,2,10,
44108.0,LUK,17,2,11,
463.0,LUK,17,2,12,
177.0,LUK,17,2,13,
1511.0,LUK,17,2,14,
295.0,LUK,17,2,15,
375.0,LUK,17,2,16,
10529.0,LUK,17,2,17,
2987.0,LUK,17,2,18,
368.0,LUK,17,2,19,
5674.0,LUK,17,2,20,
1057.0,LUK,17,2,21,
2514.0,LUK,17,3,0,
1042.0,LUK,17,3,1,
2043.0,LUK,17,3,2,
14.0,LUK,17,3,3,
44123.0,LUK,17,3,4,
463.0,LUK,17,3,5,
10752.0,LUK,17,3,6,
93.0,LUK,17,3,7,
2057.0,LUK,17,3,8,
342.0,LUK,17,3,9,
44129.0,LUK,17,3,10,
331.0,LUK,17,3,11,
23.0,LUK,17,3,12,
1388.0,LUK,17,3,13,
44133.0,LUK,17,3,14,
2063.0,LUK,17,3,15,
331.0,LUK,17,3,16,
526.0,LUK,17,4,0,
1388.0,LUK,17,4,1,
10901.0,LUK,17,4,2,
36.0,LUK,17,4,3,
1255.0,LUK,17,4,4,
44123.0,LUK,17,4,5,
463.0,LUK,17,4,6,
30938.0,LUK,17,4,7,
23.0,LUK,17,4,8,
10901.0,LUK,17,4,9,
36.0,LUK,17,4,10,
1255.0,LUK,17,4,11,
44148.0,LUK,17,4,12,
332.0,LUK,17,4,13,
44150.0,LUK,17,4,14,
44151.0,LUK,17,4,15,
331.0,LUK,17,4,16,
526.0,LUK,17,5,0,
514.0,LUK,17,5,1,
842.0,LUK,17,5,2,
22531.0,LUK,17,5,3,
292.0,LUK,17,5,4,
2266.0,LUK,17,5,5,
44159.0,LUK,17,5,6,
1187.0,LUK,17,5,7,
3879.0,LUK,17,5,8,
7033.0,LUK,17,6,0,
14.0,LUK,17,6,1,
93.0,LUK,17,6,2,
5390.0,LUK,17,6,3,
1268.0,LUK,17,6,4,
2476.0,LUK,17,6,5,
3879.0,LUK,17,6,6,
416.0,LUK,17,6,7,
10284.0,LUK,17,6,8,
7676.0,LUK,17,6,9,
44172.0,LUK,17,6,10,
693.0,LUK,17,6,11,
479.0,LUK,17,6,12,
44175.0,LUK,17,6,13,
5341.0,LUK,17,6,14,
44177.0,LUK,17,6,15,
23.0,LUK,17,6,16,
44179.0,LUK,17,6,17,
299.0,LUK,17,6,18,
479.0,LUK,17,6,19,
4112.0,LUK,17,6,20,
23.0,LUK,17,6,21,
44184.0,LUK,17,6,22,
693.0,LUK,17,6,23,
1025.0,LUK,17,6,24,
3066.0,LUK,17,7,0,
14.0,LUK,17,7,1,
242.0,LUK,17,7,2,
1781.0,LUK,17,7,3,
15806.0,LUK,17,7,4,
3706.0,LUK,17,7,5,
44193.0,LUK,17,7,6,
295.0,LUK,17,7,7,
44195.0,LUK,17,7,8,
1951.0,LUK,17,7,9,
44197.0,LUK,17,7,10,
35.0,LUK,17,7,11,
100.0,LUK,17,7,12,
3088.0,LUK,17,7,13,
12744.0,LUK,17,7,14,
1547.0,LUK,17,7,15,
44203.0,LUK,17,7,16,
42434.0,LUK,17,7,17,
1291.0,LUK,17,8,0,
6375.0,LUK,17,8,1,
12744.0,LUK,17,8,2,
331.0,LUK,17,8,3,
44209.0,LUK,17,8,4,
2491.0,LUK,17,8,5,
44211.0,LUK,17,8,6,
23.0,LUK,17,8,7,
44213.0,LUK,17,8,8,
44214.0,LUK,17,8,9,
580.0,LUK,17,8,10,
255.0,LUK,17,8,11,
28398.0,LUK,17,8,12,
23.0,LUK,17,8,13,
16539.0,LUK,17,8,14,
23.0,LUK,17,8,15,
627.0,LUK,17,8,16,
3146.0,LUK,17,8,17,
44223.0,LUK,17,8,18,
23.0,LUK,17,8,19,
44225.0,LUK,17,8,20,
6036.0,LUK,17,8,21,
1887.0,LUK,17,9,0,
30862.0,LUK,17,9,1,
2059.0,LUK,17,9,2,
292.0,LUK,17,9,3,
3856.0,LUK,17,9,4,
6076.0,LUK,17,9,5,
747.0,LUK,17,9,6,
415.0,LUK,17,9,7,
802.0,LUK,17,9,8,
44236.0,LUK,17,9,9,
1993.0,LUK,17,9,10,
44238.0,LUK,17,9,11,
1864.0,LUK,17,10,0,
23.0,LUK,17,10,1,
2502.0,LUK,17,10,2,
1770.0,LUK,17,10,3,
44243.0,LUK,17,10,4,
1385.0,LUK,17,10,5,
802.0,LUK,17,10,6,
44236.0,LUK,17,10,7,
1025.0,LUK,17,10,8,
8838.0,LUK,17,10,9,
747.0,LUK,17,10,10,
44250.0,LUK,17,10,11,
44251.0,LUK,17,10,12,
21409.0,LUK,17,10,13,
747.0,LUK,17,10,14,
3770.0,LUK,17,10,15,
44255.0,LUK,17,10,16,
2319.0,LUK,17,10,17,
44257.0,LUK,17,10,18,
526.0,LUK,17,11,0,
3685.0,LUK,17,11,1,
299.0,LUK,17,11,2,
292.0,LUK,17,11,3,
33779.0,LUK,17,11,4,
984.0,LUK,17,11,5,
463.0,LUK,17,11,6,
14439.0,LUK,17,11,7,
23.0,LUK,17,11,8,
361.0,LUK,17,11,9,
44268.0,LUK,17,11,10,
382.0,LUK,17,11,11,
8037.0,LUK,17,11,12,
44271.0,LUK,17,11,13,
23.0,LUK,17,11,14,
888.0,LUK,17,11,15,
526.0,LUK,17,12,0,
44275.0,LUK,17,12,1,
26.0,LUK,17,12,2,
44277.0,LUK,17,12,3,
24920.0,LUK,17,12,4,
5130.0,LUK,17,12,5,
44280.0,LUK,17,12,6,
331.0,LUK,17,12,7,
12111.0,LUK,17,12,8,
5755.0,LUK,17,12,9,
8529.0,LUK,17,12,10,
33992.0,LUK,17,12,11,
16311.0,LUK,17,12,12,
44287.0,LUK,17,12,13,
23.0,LUK,17,13,0,
1712.0,LUK,17,13,1,
8365.0,LUK,17,13,2,
38213.0,LUK,17,13,3,
465.0,LUK,17,13,4,
3.0,LUK,17,13,5,
36891.0,LUK,17,13,6,
44295.0,LUK,17,13,7,
2764.0,LUK,17,13,8,
526.0,LUK,17,14,0,
746.0,LUK,17,14,1,
569.0,LUK,17,14,2,
1020.0,LUK,17,14,3,
570.0,LUK,17,14,4,
44302.0,LUK,17,14,5,
11356.0,LUK,17,14,6,
535.0,LUK,17,14,7,
6271.0,LUK,17,14,8,
526.0,LUK,17,14,9,
3685.0,LUK,17,14,10,
299.0,LUK,17,14,11,
292.0,LUK,17,14,12,
37297.0,LUK,17,14,13,
297.0,LUK,17,14,14,
44312.0,LUK,17,14,15,
28478.0,LUK,17,15,0,
14.0,LUK,17,15,1,
242.0,LUK,17,15,2,
370.0,LUK,17,15,3,
746.0,LUK,17,15,4,
747.0,LUK,17,15,5,
3937.0,LUK,17,15,6,
31227.0,LUK,17,15,7,
627.0,LUK,17,15,8,
14983.0,LUK,17,15,9,
14984.0,LUK,17,15,10,
34317.0,LUK,17,15,11,
11.0,LUK,17,15,12,
1358.0,LUK,17,15,13,
23.0,LUK,17,16,0,
3630.0,LUK,17,16,1,
171.0,LUK,17,16,2,
9436.0,LUK,17,16,3,
778.0,LUK,17,16,4,
24.0,LUK,17,16,5,
9240.0,LUK,17,16,6,
26.0,LUK,17,16,7,
44335.0,LUK,17,16,8,
331.0,LUK,17,16,9,
23.0,LUK,17,16,10,
361.0,LUK,17,16,11,
285.0,LUK,17,16,12,
39345.0,LUK,17,16,13,
1174.0,LUK,17,17,0,
14.0,LUK,17,17,1,
93.0,LUK,17,17,2,
245.0,LUK,17,17,3,
569.0,LUK,17,17,4,
2477.0,LUK,17,17,5,
842.0,LUK,17,17,6,
12111.0,LUK,17,17,7,
44312.0,LUK,17,17,8,
512.0,LUK,17,17,9,
14.0,LUK,17,17,10,
10702.0,LUK,17,17,11,
508.0,LUK,17,17,12,
8131.0,LUK,17,18,0,
44355.0,LUK,17,18,1,
35699.0,LUK,17,18,2,
8301.0,LUK,17,18,3,
1379.0,LUK,17,18,4,
292.0,LUK,17,18,5,
3002.0,LUK,17,18,6,
1822.0,LUK,17,18,7,
313.0,LUK,17,18,8,
93.0,LUK,17,18,9,
44364.0,LUK,17,18,10,
1957.0,LUK,17,18,11,
526.0,LUK,17,19,0,
569.0,LUK,17,19,1,
331.0,LUK,17,19,2,
30195.0,LUK,17,19,3,
836.0,LUK,17,19,4,
282.0,LUK,17,19,5,
4715.0,LUK,17,19,6,
342.0,LUK,17,19,7,
4717.0,LUK,17,19,8,
1340.0,LUK,17,19,9,
44376.0,LUK,17,20,0,
14.0,LUK,17,20,1,
379.0,LUK,17,20,2,
368.0,LUK,17,20,3,
1011.0,LUK,17,20,4,
10220.0,LUK,17,20,5,
3853.0,LUK,17,20,6,
282.0,LUK,17,20,7,
927.0,LUK,17,20,8,
100.0,LUK,17,20,9,
1214.0,LUK,17,20,10,
9099.0,LUK,17,20,11,
1020.0,LUK,17,20,12,
23.0,LUK,17,20,13,
569.0,LUK,17,20,14,
1285.0,LUK,17,20,15,
3853.0,LUK,17,20,16,
282.0,LUK,17,20,17,
927.0,LUK,17,20,18,
100.0,LUK,17,20,19,
1214.0,LUK,17,20,20,
627.0,LUK,17,20,21,
44398.0,LUK,17,20,22,
1844.0,LUK,17,21,0,
44400.0,LUK,17,21,1,
31080.0,LUK,17,21,2,
4213.0,LUK,17,21,3,
44403.0,LUK,17,21,4,
31080.0,LUK,17,21,5,
691.0,LUK,17,21,6,
31080.0,LUK,17,21,7,
931.0,LUK,17,21,8,
282.0,LUK,17,21,9,
927.0,LUK,17,21,10,
100.0,LUK,17,21,11,
1214.0,LUK,17,21,12,
14247.0,LUK,17,21,13,
1781.0,LUK,17,21,14,
1100.0,LUK,17,21,15,
7033.0,LUK,17,22,0,
14.0,LUK,17,22,1,
655.0,LUK,17,22,2,
24.0,LUK,17,22,3,
12283.0,LUK,17,22,4,
4578.0,LUK,17,22,5,
4580.0,LUK,17,22,6,
3686.0,LUK,17,22,7,
44423.0,LUK,17,22,8,
1933.0,LUK,17,22,9,
368.0,LUK,17,22,10,
5874.0,LUK,17,22,11,
100.0,LUK,17,22,12,
5.0,LUK,17,22,13,
100.0,LUK,17,22,14,
4055.0,LUK,17,22,15,
5798.0,LUK,17,22,16,
23.0,LUK,17,22,17,
428.0,LUK,17,22,18,
17192.0,LUK,17,22,19,
526.0,LUK,17,23,0,
44400.0,LUK,17,23,1,
1025.0,LUK,17,23,2,
31080.0,LUK,17,23,3,
4213.0,LUK,17,23,4,
44403.0,LUK,17,23,5,
31080.0,LUK,17,23,6,
691.0,LUK,17,23,7,
313.0,LUK,17,23,8,
5057.0,LUK,17,23,9,
3020.0,LUK,17,23,10,
44446.0,LUK,17,23,11,
6865.0,LUK,17,24,0,
287.0,LUK,17,24,1,
282.0,LUK,17,24,2,
14880.0,LUK,17,24,3,
282.0,LUK,17,24,4,
44452.0,LUK,17,24,5,
35.0,LUK,17,24,6,
36.0,LUK,17,24,7,
1001.0,LUK,17,24,8,
31778.0,LUK,17,24,9,
463.0,LUK,17,24,10,
177.0,LUK,17,24,11,
1001.0,LUK,17,24,12,
31778.0,LUK,17,24,13,
1858.0,LUK,17,24,14,
284.0,LUK,17,24,15,
2000.0,LUK,17,24,16,
93.0,LUK,17,24,17,
334.0,LUK,17,24,18,
100.0,LUK,17,24,19,
4055.0,LUK,17,24,20,
299.0,LUK,17,24,21,
479.0,LUK,17,24,22,
3191.0,LUK,17,24,23,
26.0,LUK,17,24,24,
44472.0,LUK,17,25,0,
14.0,LUK,17,25,1,
9751.0,LUK,17,25,2,
984.0,LUK,17,25,3,
7145.0,LUK,17,25,4,
9758.0,LUK,17,25,5,
23.0,LUK,17,25,6,
24097.0,LUK,17,25,7,
253.0,LUK,17,25,8,
36.0,LUK,17,25,9,
6903.0,LUK,17,25,10,
6904.0,LUK,17,25,11,
526.0,LUK,17,26,0,
12359.0,LUK,17,26,1,
3685.0,LUK,17,26,2,
299.0,LUK,17,26,3,
908.0,LUK,17,26,4,
454.0,LUK,17,26,5,
15088.0,LUK,17,26,6,
284.0,LUK,17,26,7,
2000.0,LUK,17,26,8,
23.0,LUK,17,26,9,
299.0,LUK,17,26,10,
908.0,LUK,17,26,11,
454.0,LUK,17,26,12,
100.0,LUK,17,26,13,
5.0,LUK,17,26,14,
100.0,LUK,17,26,15,
4055.0,LUK,17,26,16,
44501.0,LUK,17,27,0,
44502.0,LUK,17,27,1,
44503.0,LUK,17,27,2,
44504.0,LUK,17,27,3,
15114.0,LUK,17,27,4,
243.0,LUK,17,27,5,
1255.0,LUK,17,27,6,
6246.0,LUK,17,27,7,
15088.0,LUK,17,27,8,
463.0,LUK,17,27,9,
177.0,LUK,17,27,10,
15121.0,LUK,17,27,11,
23.0,LUK,17,27,12,
859.0,LUK,17,27,13,
93.0,LUK,17,27,14,
44516.0,LUK,17,27,15,
23.0,LUK,17,27,16,
13236.0,LUK,17,27,17,
15131.0,LUK,17,27,18,
13536.0,LUK,17,28,0,
23.0,LUK,17,28,1,
416.0,LUK,17,28,2,
3685.0,LUK,17,28,3,
299.0,LUK,17,28,4,
908.0,LUK,17,28,5,
454.0,LUK,17,28,6,
44527.0,LUK,17,28,7,
34588.0,LUK,17,28,8,
44502.0,LUK,17,28,9,
44530.0,LUK,17,28,10,
44531.0,LUK,17,28,11,
44532.0,LUK,17,28,12,
44533.0,LUK,17,28,13,
15205.0,LUK,17,29,0,
14.0,LUK,17,29,1,
3191.0,LUK,17,29,2,
4296.0,LUK,17,29,3,
44538.0,LUK,17,29,4,
253.0,LUK,17,29,5,
5204.0,LUK,17,29,6,
44541.0,LUK,17,29,7,
1083.0,LUK,17,29,8,
23.0,LUK,17,29,9,
44544.0,LUK,17,29,10,
3582.0,LUK,17,29,11,
3043.0,LUK,17,29,12,
23.0,LUK,17,29,13,
13236.0,LUK,17,29,14,
15131.0,LUK,17,29,15,
773.0,LUK,17,30,0,
3146.0,LUK,17,30,1,
2000.0,LUK,17,30,2,
15205.0,LUK,17,30,3,
3191.0,LUK,17,30,4,
93.0,LUK,17,30,5,
334.0,LUK,17,30,6,
100.0,LUK,17,30,7,
4055.0,LUK,17,30,8,
44559.0,LUK,17,30,9,
516.0,LUK,17,31,0,
3550.0,LUK,17,31,1,
479.0,LUK,17,31,2,
3191.0,LUK,17,31,3,
1951.0,LUK,17,31,4,
2000.0,LUK,17,31,5,
171.0,LUK,17,31,6,
100.0,LUK,17,31,7,
14743.0,LUK,17,31,8,
23.0,LUK,17,31,9,
802.0,LUK,17,31,10,
6651.0,LUK,17,31,11,
26.0,LUK,17,31,12,
299.0,LUK,17,31,13,
479.0,LUK,17,31,14,
1863.0,LUK,17,31,15,
313.0,LUK,17,31,16,
18006.0,LUK,17,31,17,
